Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-01-02,40.34188461303711,40.3512542876815,39.63930910102925,39.85008389872191,102223600
2018-01-03,40.33486557006836,40.87819243452449,40.27163633682215,40.40512384715967,118071600
2018-01-04,40.522220611572266,40.62526561027816,40.299739040812426,40.40746530419806,89738400
2018-01-05,40.983585357666016,41.07023522319272,40.52691183552046,40.618246539949574,94640000
2018-01-08,40.83134841918945,41.126428848864556,40.73298470248056,40.83134841918945,82271200
2018-01-09,40.82666778564453,40.997626844556606,40.61121170113573,40.87819028123188,86336000
2018-01-10,40.81729507446289,40.81963927994158,40.515189166880944,40.552660719700334,95839600
2018-01-11,41.04914474487305,41.0983266027859,40.86413476669079,40.887551806210006,74670800
2018-01-12,41.47303009033203,41.53626288466178,41.1357932852183,41.25991466856103,101672400
2018-01-16,41.262271881103516,42.011685254549505,41.25056157127931,41.6627380333034,118263600
2018-01-17,41.94375991821289,41.97888726477312,40.99996709013325,41.25289113233468,137547200
2018-01-18,41.98122787475586,42.1779517358419,41.74469540324496,42.00698912004785,124773600
2018-01-19,41.79387283325195,42.056166522261215,41.54797071306402,41.82900017607158,129700400
2018-01-22,41.451969146728516,41.634638555394616,41.35829380968925,41.52222743625049,108434400
2018-01-23,41.46131134033203,42.0233737588818,41.40979243611088,41.522203490427636,130756400
2018-01-24,40.800899505615234,41.52221074603233,40.56202284665312,41.510500440238225,204420400
2018-01-25,40.07258605957031,40.97188232027787,39.936754295168804,40.86883728704323,166116000
2018-01-26,40.1662483215332,40.28100362995669,39.82667080795431,40.28100362995669,156572000
2018-01-29,39.334861755371094,39.850083072126374,39.126431167404846,39.850083072126374,202561600
2018-01-30,39.103023529052734,39.196698863731754,38.571406892362646,38.765786606632325,184192800
2018-01-31,39.21074295043945,39.44727902539494,38.99294622732507,39.07959607542636,129915600
2018-02-01,39.292701721191406,39.48942198458255,39.05382507365448,39.14984457369662,188923200
2018-02-02,37.58778762817383,39.06319682921009,37.49411232827588,38.87584265593056,346375200
2018-02-05,36.648685455322266,38.37936315766333,36.533930157475886,37.259926352819406,290954000
2018-02-06,38.180301666259766,38.34189463418348,36.06554928926782,36.2599289772424,272975200
2018-02-07,37.36296081542969,38.26694136965625,37.25289394932858,38.19434247833096,206434400
2018-02-08,36.33485412597656,37.704877501866164,36.30675225520403,37.538599761668245,217562000
2018-02-09,36.7792854309082,37.127301440275964,35.328431147610246,36.934483068564454,282690400
2018-02-12,38.260711669921875,38.53818298500872,37.03794626199481,37.270742729099624,243278000
2018-02-13,38.644012451171875,38.74042347086671,38.011467178226546,38.082011914297254,130196800
2018-02-14,39.35650634765625,39.3964808604744,38.3006998452042,38.33832059440969,162579600
2018-02-15,40.67802810668945,40.70154062338429,39.73979150085741,39.92555581137809,204588800
2018-02-16,40.54633331298828,41.108337225733806,40.3911392578911,40.529874914016396,160704400
2018-02-20,40.40996170043945,40.97666251869846,40.30884675397618,40.45699032267764,135722000
2018-02-21,40.22654724121094,40.94374179774385,40.21243542540355,40.6404041368813,149886400
2018-02-22,40.56279754638672,40.90375947481818,40.377033269700284,40.39819560728738,123967600
2018-02-23,41.26824188232422,41.30351244871162,40.807352815892024,40.83792303213014,135249600
2018-02-26,42.084197998046875,42.18295916461196,41.435194508596325,41.46811489745136,152648800
2018-02-27,41.94782257080078,42.43927834665941,41.89373983071523,42.11477831809199,155712400
2018-02-28,41.88432312011719,42.4721897868067,41.867864719237645,42.15239017660547,151128400
2018-03-01,41.150672912597656,42.27467386282315,40.600430490213576,41.98309066020018,195208000
2018-03-02,41.43519592285156,41.4563582618264,40.55104215533317,40.63334492430652,153816000
2018-03-05,41.57863235473633,41.79496684206314,41.037794342392736,41.200046104901126,113605600
2018-03-06,41.54336166381836,41.9148938321395,41.416384041050755,41.83494482565421,95154000
2018-03-07,41.15773010253906,41.35055213514878,40.97901988709075,41.13656775887825,126814000
2018-03-08,41.60685729980469,41.64918198316011,41.16713412291643,41.26354154213285,95096400
2018-03-09,42.321685791015625,42.32638972786231,41.71265693328621,41.846692223022984,128740800
2018-03-12,42.73086166381836,42.88840953350741,42.375791413150864,42.39459999300716,128828400
2018-03-13,42.319339752197266,43.14940707815515,42.14768371506976,42.935422781376026,126774000
2018-03-14,41.95957565307617,42.44868119552501,41.811432091203834,42.401652575454754,117473600
2018-03-15,42.008949279785156,42.382835195269095,41.87256737477719,41.97367871608539,90975200
2018-03-16,41.86080551147461,42.119464660505,41.76674470342024,42.008945453574206,157618800
2018-03-19,41.22121047973633,41.73147830463949,40.835570098387464,41.696207740634804,133787200
2018-03-20,41.20709991455078,41.573928111585595,41.13655520249337,41.20709991455078,78597600
2018-03-21,40.27356719970703,41.17182552464226,40.2712134368852,41.16006747469234,148219600
2018-03-22,39.70452117919922,40.60512987021308,39.645734505015064,39.974938445224794,165963200
2018-03-23,38.785091400146484,39.95612078420119,38.785091400146484,39.59634667471418,164115200
2018-03-26,40.626285552978516,40.703884373895896,39.13780690749702,39.52109707468055,150164800
2018-03-27,39.5845832824707,41.18593127686234,39.25067549464619,40.84026543979377,163690400
2018-03-28,39.147216796875,39.979638021810935,38.8438791699243,39.32828073826218,166674000
2018-03-29,39.45290756225586,40.386440118710794,39.24597734680386,39.45996167523232,153594000
2018-04-02,39.194252014160156,39.7256858766554,38.67457979286387,39.184847724476676,150347200
2018-04-03,39.596343994140625,39.68099693111579,38.77098054967254,39.41998400778011,121112000
2018-04-04,40.353515625,40.447572847156515,38.745113444973654,38.77097971927465,138422000
2018-04-05,40.63335418701172,40.9696122764427,40.46404826051155,40.581621621244764,107732800
2018-04-06,39.593997955322266,40.55809716197049,39.55166968838654,40.203026977373334,140021200
2018-04-09,39.986690521240234,40.70153479373485,39.9396619065326,39.94671601933608,116070800
2018-04-10,40.73916244506836,40.91552245565307,40.334709867083134,40.680375774873454,113634400
2018-04-11,40.54869842529297,40.89671454438979,40.37468857171758,40.49931603844929,89726400
2018-04-12,40.94843673706055,41.150662995876694,40.68977399157953,40.77678069036118,91557200
2018-04-13,41.087181091308594,41.34819406678015,40.88025443918927,41.09893914369185,100497200
2018-04-16,41.34349060058594,41.430493723168546,41.1106940979349,41.15772271587,86313600
2018-04-17,41.912540435791016,42.07714237415471,41.48222163317746,41.50103379585519,106421600
2018-04-18,41.8184814453125,42.04892775712022,41.59274265944586,41.8114273325075,83018000
2018-04-19,40.63335418701172,41.242383334476784,40.60043378952859,40.85909303030914,139235200
2018-04-20,38.96849822998047,40.261804642520595,38.900303700737034,40.11601488601111,261964400
2018-04-23,38.85564422607422,39.25068898244387,38.585223352747136,39.22952663936423,146062000
2018-04-24,38.31480407714844,39.111951250892595,37.910351463939506,38.956753566929045,134768000
2018-04-25,38.48175048828125,38.897961092108815,38.190170918548375,38.23954970914032,113528400
2018-04-26,38.61578369140625,38.97085384618492,38.415907600882896,38.59226759085532,111852000
2018-04-27,38.16901779174805,38.64166141318096,37.77161925587139,38.56406256404047,142623200
2018-04-30,38.860328674316406,39.3306219088077,38.056127673902616,38.12432220221333,169709600
2018-05-01,39.7633171081543,39.78682963046811,38.86270461947224,39.1307717726215,214277600
2018-05-02,41.51984786987305,41.79731920902319,40.868490610877785,41.20474861558211,266157600
2018-05-03,41.59510040283203,41.73854003605556,41.01899169459304,41.357603523058685,136272800
2018-05-04,43.227012634277344,43.32577380478561,41.896081625328584,41.91489378943303,224805200
2018-05-07,43.539756774902344,44.12997360452288,43.443345782398595,43.54445712474156,169805600
2018-05-08,43.749027252197266,43.78900174509713,43.18937717549417,43.4997724211437,113611200
2018-05-09,44.05708312988281,44.066487418557294,43.55386936653684,43.86661488875496,92844800
2018-05-10,44.68727111816406,44.76486994901451,44.12527072629571,44.146436653293755,111957200
2018-05-11,44.51731872558594,44.86431758098543,44.248217939958764,44.729768989116714,104848800
2018-05-14,44.413448333740234,44.739203197154275,44.34499442861878,44.61645441353766,83115200
2018-05-15,44.00981521606445,44.15853007400654,43.69350438980117,44.090072541792644,94780800
2018-05-16,44.420536041259766,44.48663432032754,43.905941254389596,43.92246672462898,76732400
2018-05-17,44.13963317871094,44.592855342417124,43.99091836181578,44.378045851766245,69176000
2018-05-18,43.9791145324707,44.33319468202338,43.93662664343136,44.186842706146265,73190800
2018-05-21,44.290706634521484,44.67783411923844,44.12074787519311,44.378045251827345,73603200
2018-05-22,44.17975997924805,44.585772159242794,44.09005852495706,44.46774544649757,60962800
2018-05-23,44.46302032470703,44.49606765793709,43.84928001970395,43.98855426864203,80233600
2018-05-24,44.413448333740234,44.57632576544726,43.95550773688488,44.55980389947556,92936000
2018-05-25,44.51496505737305,44.76754040439707,44.29543345111309,44.43234489979227,69844000
2018-05-29,44.354434967041016,44.55508180932214,44.111300239226054,44.28362182448461,90056400
2018-05-30,44.260009765625,44.378036458333334,44.09005103997389,44.31194179856777,74762000
2018-05-31,44.11130905151367,44.432341902163905,43.93899103371972,44.19392920352048,109931200
2018-06-01,44.90680694580078,44.91152542115865,44.31903259368366,44.37568671498433,93770000
2018-06-04,45.28212356567383,45.657447602342195,45.16881894367543,45.23727284395453,105064800
2018-06-05,45.63148498535156,45.78019978910631,45.40723496193152,45.57483447107491,86264000
2018-06-06,45.789642333984375,45.81324911722004,45.303372855200706,45.707025796438366,83734400
2018-06-07,45.666900634765625,45.84157787725058,45.402518329510784,45.82741524698312,85388800
2018-06-08,45.25144577026367,45.322262525838255,44.795864339405846,45.12633772956749,106627200
2018-06-11,45.14048385620117,45.315164642500335,44.89971201792346,45.168812709207394,73234000
