Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-01-02,79.05036163330078,79.38146319754676,78.63648818646578,79.21591241542377,22483800
2018-01-03,79.41829681396484,79.56545626449491,79.06880364437916,79.15157557259072,26061400
2018-01-04,80.1172866821289,80.62313850011742,79.62063408363524,79.6390255056764,21912000
2018-01-05,81.11055755615234,81.31289819772473,80.41156452625106,80.62310438342551,23407100
2018-01-08,81.19332885742188,81.4692491879205,80.56791552297773,81.11974916702951,22113000
2018-01-09,81.13813018798828,81.60719184240945,80.8070286692138,81.53361216780534,19484300
2018-01-10,80.77027893066406,81.11057983194388,80.39319519076517,80.8070687862306,18652200
2018-01-11,81.00940704345703,81.05538909881966,80.23683413372385,81.05538909881966,17808900
2018-01-12,82.40737915039062,82.57292997235957,81.3496937331972,81.55203440637554,24271500
2018-01-16,81.25770568847656,83.50183702619276,80.94500254374965,82.86722450467084,36599700
2018-01-17,82.90401458740234,83.03277553171375,81.62559734249244,81.9291082899173,25621200
2018-01-18,82.86723327636719,83.3914763227422,82.46255898841102,82.59131994598062,24159700
2018-01-19,82.7752685546875,83.33630149180276,82.46256535272632,82.90402952219463,36875000
2018-01-22,84.25602722167969,84.26522643854351,82.5361385493634,82.77526906919721,23601600
2018-01-23,84.52275085449219,84.89064235342495,84.19164920714736,84.52275085449219,23412800
2018-01-24,84.44918823242188,85.92994672784536,84.22845609519453,85.12059088004636,33277500
2018-01-25,84.9182357788086,85.75518212486476,84.55034426778468,85.04699675512492,26383200
2018-01-26,86.50935363769531,86.50935363769531,85.14816421499522,85.64481668553067,29172200
2018-01-29,86.380615234375,87.78779409340532,86.19667294550186,87.50268144056739,31569900
2018-01-30,85.2953109741211,86.14146347007718,84.70668742203196,85.81036184490877,38635100
2018-01-31,87.38309478759766,87.74178706069002,86.00350696279733,86.22423905002036,48756300
2018-02-01,86.69332122802734,88.3580220153489,86.06790765327949,87.1807745845172,47227900
2018-02-02,84.4123764038086,86.42657680550815,84.15485447457594,86.12306581022125,47867800
2018-02-05,80.9358139038086,85.7551717669723,80.9358139038086,83.29030806286028,51031500
2018-02-06,83.99850463867188,84.13646482278153,78.40657370940603,79.91492248392628,67998600
2018-02-07,82.41654968261719,84.40315183786743,82.03945910167606,83.22590507669037,41107600
2018-02-08,78.18583679199219,82.66489377166425,77.95590550500464,82.50854218057977,55628700
2018-02-09,81.10134887695312,81.79114261076133,77.10054662425455,79.37226844364069,63499100
2018-02-12,81.97509765625,82.57292038936572,80.87143031584084,81.61640541976973,35720300
2018-02-13,82.61891174316406,82.77526333428399,80.75187081511324,81.79115770643202,26407700
2018-02-14,83.9125747680664,84.07890325030858,81.69487107138141,81.78727421709193,34960900
2018-02-15,85.62207794189453,85.67751842792096,83.73702386799485,84.28220744701257,27823900
2018-02-16,85.01220703125,86.39827562415081,84.82740070549366,85.42802478915647,30596900
2018-02-20,85.67749786376953,85.99166994239121,84.09738094209028,84.53168344481469,30911700
2018-02-21,84.54092407226562,86.26889176168585,84.54092407226562,85.91775699614882,26922500
2018-02-22,84.76268768310547,85.68673308353222,84.42078834698107,85.05838192924575,24392800
2018-02-23,86.91573333740234,86.92497576806338,85.34485852065814,86.49067317581166,26329200
2018-02-26,88.17242431640625,88.20014455480381,87.09129271945304,87.22990096134889,30199800
2018-02-27,87.04507446289062,88.5605083653936,87.04507446289062,88.46810523473503,25869100
2018-02-28,86.6477279663086,88.44037817228866,86.51836218339317,87.63645619282302,31167300
2018-03-01,85.7976303100586,87.38698982854977,84.86434230445002,86.851041702564,37135600
2018-03-02,85.98245239257812,86.07485554957388,83.9587901197988,84.62410413002264,32830400
2018-03-05,86.52762603759766,87.10977220487422,85.25244569741216,85.32636398459223,23901600
2018-03-06,86.23193359375,87.31306523476196,85.8807988098912,87.17445698721748,22175800
2018-03-07,86.73092651367188,86.8048518587075,85.4095409332732,86.08409736938256,26716100
2018-03-08,87.25761413574219,87.8767229095275,86.64774074073638,87.1097634763805,25887800
2018-03-09,89.20735168457031,89.20735168457031,87.78432079620089,88.05229483198872,36937300
2018-03-12,89.41988372802734,89.82646602125318,88.74533443234772,89.17039453439838,26073700
2018-03-13,87.23914337158203,89.85418690852516,86.83256107541916,89.63241795148544,35387800
2018-03-14,86.7216796875,88.16319564299427,86.3982651317479,87.89522156825437,32132000
2018-03-15,87.02659606933594,87.39621563938248,85.77913618909744,86.42596514924868,27611000
2018-03-16,87.41471099853516,88.13546542740652,86.78635971825351,87.48863633737025,49081300
2018-03-19,85.83458709716797,86.7678750388219,85.11383272536094,86.6200243728575,33344100
2018-03-20,86.0563735961914,86.64776228083888,85.93625019302868,85.9824552980424,23075200
2018-03-21,85.45572662353516,86.90647770322651,85.20623040319491,85.87154425755914,24457100
2018-03-22,82.97007751464844,84.78120653023144,82.84995409240983,84.33766142135524,38604700
2018-03-23,80.55829620361328,83.58916466295189,80.46589305300583,82.70208172728512,44068900
2018-03-26,86.65699768066406,86.860288846375,83.53372600266577,83.72777473814205,56396800
2018-03-27,82.67436218261719,87.91369912012122,81.78727923948756,87.72889281735159,56569000
2018-03-28,82.60043334960938,84.3006808728279,82.11993275277638,82.99777322868422,52501100
2018-03-29,84.337646484375,85.28017703008963,81.6856398829961,83.33044007267993,45867500
2018-04-02,81.79652404785156,83.9772725114552,80.86324294641045,83.59841743213669,48515400
2018-04-03,82.89611053466797,83.21028963111135,81.21434821814908,82.77598717274047,37213800
2018-04-04,85.317138671875,85.7144785932232,81.06652998646499,81.17741095527258,35560000
2018-04-05,85.36331939697266,86.00091303782193,84.45775876929586,85.41876692002971,29771900
2018-04-06,83.37663269042969,85.43725030939119,82.68359853115503,84.54092500207733,38026000
2018-04-09,83.87561798095703,86.09332888305069,83.73701677762692,84.12511424676845,31533900
2018-04-10,85.8253402709961,86.19495986706269,84.67952586810632,85.37255996701592,26812000
2018-04-11,84.8828353881836,86.20422097171046,84.53170057329655,85.02144364797627,24872100
2018-04-12,86.47219848632812,87.0081466854737,85.40954451903166,85.40954451903166,26758900
2018-04-13,86.01016998291016,87.02661877834338,85.41878133647961,86.9064953829433,23346100
2018-04-16,87.01737213134766,87.47015954957152,86.32433793396532,86.92496898167836,20288100
2018-04-17,88.77306365966797,89.20736623506237,87.67344710068292,87.78433511458427,26771000
2018-04-18,89.11495208740234,89.37368370467632,88.26482485219204,88.91166094528484,21043300
2018-04-19,88.8100357055664,89.69711876068966,88.09851654526656,89.11497248855206,23552500
2018-04-20,87.78434753417969,88.8100388956771,86.90650687880178,88.62523256293744,31154400
2018-04-23,88.10774230957031,88.97634738773681,87.44242838160518,88.4681195122334,22331800
2018-04-24,86.04710388183594,89.14265433506303,85.391032541891,88.93012080667498,34524800
2018-04-25,85.29862976074219,86.21343979493052,83.42281870159779,86.21343979493052,33729300
2018-04-26,87.1005630493164,87.92296328478311,86.02866648853583,86.44449134742221,42529000
2018-04-27,88.54205322265625,90.46406985190922,86.77712971063046,90.18685333906953,48272800
2018-04-30,86.41673278808594,89.07798836250905,86.07484046213857,89.01330545895891,41523600
