Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2018-02-12,52.33259201049805,52.878962767049636,51.8824939696113,52.43730013636036,56240000
2018-02-13,52.31175231933594,52.66309777350703,51.95345938826958,52.106303879965466,31586000
2018-02-14,53.232784271240234,53.370245858338976,52.0963740689642,52.320677213428844,41304000
2018-02-15,54.15879440307617,54.294768067501664,52.96134096810648,53.766260082746875,37396000
2018-02-16,54.36423873901367,54.99993469208462,54.1682176895131,54.25903085622459,39948000
2018-02-20,54.76570510864258,55.39594152717007,54.09130015779495,54.2282657694196,33754000
2018-02-21,55.269893646240234,56.38397726499764,54.96023309408838,55.03913900524265,41486000
2018-02-22,55.07883834838867,55.85100395495353,54.843120133455834,55.53886350117299,28010000
2018-02-23,55.98151779174805,56.0266782802514,55.00638744491953,55.51355320929471,25292000
2018-02-26,56.756168365478516,56.78097861765138,56.04355037921634,56.168604954108694,30912000
2018-02-27,55.45648193359375,56.78345738009774,55.420752599014556,56.75616345480565,42964000
2018-02-28,54.78207778930664,55.95968063001899,54.73642511129295,55.67929791953784,49292000
2018-03-01,53.16876983642578,55.14682419570041,52.964313375252146,55.060974592776226,55338000
2018-03-02,53.80050277709961,53.93697242268826,52.11176237540531,52.50230900743212,50162000
2018-03-05,54.3275146484375,54.64610659754565,53.21144708473962,53.50225291516991,28648000
2018-03-06,54.63220977783203,54.86693981283799,54.31460979530824,54.69176119433916,23382000
2018-03-07,55.33390808105469,55.39147558559538,54.08683048055281,54.23123954061141,30748000
2018-03-08,56.04553985595703,56.14776430734299,55.44110560536582,55.44110560536582,33862000
2018-03-09,57.60673522949219,57.61467466095469,56.289190932292925,56.547735470066755,42662000
2018-03-12,57.859336853027344,58.46625101462743,57.525358200223764,57.815664294190796,44306000
2018-03-13,56.56808090209961,58.45830161935527,56.303084871137095,58.15211292613318,43140000
2018-03-14,57.01372146606445,57.553144739239166,56.68917398475328,56.86038100642698,41870000
2018-03-15,57.09906768798828,57.689110917346184,56.35717573842854,57.04745949228501,33382000
2018-03-16,56.29563903808594,57.40674290594769,56.14378653550578,57.33429228538885,58656000
2018-03-19,54.591026306152344,55.548786060621794,54.03770431650665,55.468891977817584,63656000
2018-03-20,54.379127502441406,54.86297095428456,53.715141858503905,54.508149898872496,54598000
2018-03-21,54.28980255126953,55.01929135299701,53.95284805576338,54.21883985425081,44898000
2018-03-22,52.26261520385742,53.78957571607382,52.08842854679746,53.59554237358972,69312000
2018-03-23,50.94259262084961,52.93900961222988,50.85922290334337,52.17428743778185,49880000
