Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2018-01-02,4.928533554077148,4.932242327469947,4.808627236270741,4.840272292194952,355616000
2018-01-03,5.252900123596191,5.2833097105543025,5.037315448060859,5.045968467547916,914704000
2018-01-04,5.280587673187256,5.390852561261847,5.258336925821881,5.334236844096128,583268000
2018-01-05,5.325337886810303,5.362669410950492,5.218534182020632,5.295422965695073,580124000
2018-01-08,5.488508701324463,5.562677546658299,5.403955764952031,5.448951920939214,881216000
2018-01-09,5.487026691436768,5.53350589750984,5.405440750658684,5.493949106317687,497000000
2018-01-10,5.530043601989746,5.533504808749186,5.340170947315524,5.394561406614446,582664000
2018-01-11,5.5399346351623535,5.594078015789105,5.51842516230587,5.562679579998581,406032000
2018-01-12,5.5127387046813965,5.562432024288863,5.472193064061473,5.528067043934403,359916000
2018-01-16,5.441783428192139,5.624733705324499,5.357230940283199,5.539192368368986,702348000
2018-01-17,5.555755138397217,5.565644097724936,5.36242129157781,5.456368527184232,538408000
2018-01-18,5.54883337020874,5.603223831716738,5.505320718069898,5.536471580170055,408632000
2018-01-19,5.6890130043029785,5.713241453808726,5.612124694118849,5.639072596102207,609380000
2018-01-22,5.777521133422852,5.779251736893939,5.639319478519338,5.696924053294426,550944000
2018-01-23,5.906576633453369,5.929321576962846,5.812381803130523,5.830923784383087,475228000
2018-01-24,5.829687118530273,5.94563802891413,5.77406023855731,5.909789542758876,579972000
2018-01-25,5.843285083770752,5.927343378708648,5.828451405709394,5.8840778163280145,409884000
2018-01-26,6.015851974487305,6.016099068858038,5.874189093623534,5.88704507421381,516356000
2018-01-29,6.102875232696533,6.134026562810271,5.948603977290775,6.0012638293637295,455116000
2018-01-30,6.00076961517334,6.092244971645165,5.894213488467811,5.960965737388814,570832000
2018-01-31,6.0769171714782715,6.162706065166608,6.043541044074206,6.076175416884301,478576000
2018-02-01,5.945883750915527,6.10411133649132,5.885559734427817,5.896932202148484,519224000
2018-02-02,5.773318767547607,5.883336589589145,5.715219998103343,5.859355232857324,718464000
2018-02-05,5.283308506011963,5.766148769523712,5.068218068311997,5.612124586215895,1165204000
2018-02-06,5.577017784118652,5.57998433084788,5.0434948941007605,5.05338432630635,1114800000
2018-02-07,5.656625270843506,5.809166407208525,5.604707168935576,5.675909474090779,802932000
2018-02-08,5.377750396728516,5.815347401730895,5.377502830833202,5.782218840951147,1144000000
