Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2018-08-27,176.22898864746094,177.4305865418209,174.57055989583895,174.76918464298603,17921900
2018-08-28,175.0373077392578,177.00358371305845,174.61029785237488,176.86455547628944,15910700
2018-08-29,174.6798095703125,175.56363520587774,173.53779295965174,175.07704393923842,18494100
2018-08-30,176.40773010253906,178.5428097260263,174.48118524632577,174.67979483756682,24216500
2018-08-31,174.510986328125,176.38787511015445,173.76618895187613,175.9211342088032,18065200
2018-09-04,169.9727020263672,172.68376033673212,167.62907225339043,172.29646629239426,29809000
2018-09-05,166.02029418945312,169.9429058498989,165.51383742566972,168.3142828503275,31226700
2018-09-06,161.40255737304688,165.82168549181256,158.89010874081802,165.82168549181256,41514800
2018-09-07,161.90899658203125,163.48797838265241,159.04898523883918,159.19793863845442,24300600
2018-09-10,163.0410919189453,163.8653361074386,161.03511537402179,162.37574146260647,20197700
2018-09-11,164.78890991210938,166.03023891270928,162.58430839480857,162.80278351114953,20457100
2018-09-12,160.87623596191406,163.3489687474988,160.6776263555124,162.11756494310168,24078100
2018-09-13,160.24066162109375,162.18707195465765,159.74413007357586,160.87622139579904,25453800
2018-09-14,161.19403076171875,161.7104127311833,159.22775465626484,160.5981867625614,21770400
2018-09-17,159.46607971191406,160.93580890589763,158.66170099867264,160.7967806733984,21005300
2018-09-18,159.1880340576172,160.6378978445802,157.76794580148945,158.28434290853062,22465200
2018-09-19,161.92886352539062,162.3062323450229,158.3736958778921,158.96953978752828,19629000
2018-09-20,164.8683319091797,165.29534174754156,163.32908115010815,163.358871829392,18936000
2018-09-21,161.79977416992188,166.08981431533522,161.68061143908528,165.4840451786803,45994800
2018-09-24,164.2625732421875,164.55055487781118,159.76399855022814,159.91295195607822,19222800
2018-09-25,163.76605224609375,164.44132793341424,160.03212500063188,160.86630958600753,27622800
2018-09-26,165.79190063476562,168.12560525008192,163.07091712484342,163.16028917744478,25252200
2018-09-27,167.6687774658203,170.57846035500611,166.05009484635943,166.38773267835091,27266900
2018-09-28,163.31915283203125,167.6191024239515,161.43232398036858,167.1623019150956,34265600
2018-10-01,161.3131866455078,164.72932643590048,160.14136420441187,161.89909028958493,26407700
2018-10-02,158.22474670410156,161.1542798400418,157.56932141657936,160.4591386955215,36031000
2018-10-03,161.30325317382812,162.52473185683405,158.4233758680347,158.89011679836528,23109500
2018-10-04,157.74807739257812,160.33997265513239,156.25848276244213,160.33997265513239,25739600
2018-10-05,156.23863220214844,159.78385988144515,155.1164659578363,158.1055958327686,25744000
2018-10-08,156.1591796875,157.24161487978859,153.3190184842043,154.4610350407743,24046000
2018-10-09,156.80467224121094,159.47601465702692,156.3280061510065,156.59613745615854,18844400
2018-10-10,150.32992553710938,156.59615246620126,150.2604038334669,155.73219225371685,30610000
2018-10-11,152.28623962402344,153.73610333271458,148.12530261443172,149.08857507906976,35338900
2018-10-12,152.6735382080078,155.80168115276192,150.25046163291145,155.6427874078182,25293500
2018-10-15,152.45506286621094,154.49084540551436,151.49179037424213,152.25645326180265,15433500
2018-10-16,157.67857360839844,158.35386446360545,153.93472110336418,154.32201514506139,19180100
2018-10-17,158.31411743164062,159.37670222103174,156.85431346380702,158.45314565938952,17592000
2018-10-18,153.84532165527344,157.55938281515571,152.21669890419537,157.41041426999018,21675100
2018-10-19,152.98138427734375,156.25849576696672,152.4848526926415,154.77882618949516,19761300
2018-10-22,153.70631408691406,156.24855334202624,153.38854175649567,153.6864485809688,15424700
2018-10-23,153.31900024414062,153.6963690436162,149.80356379329208,150.17099226460928,19095000
2018-10-24,145.0269317626953,153.57720585472234,144.589996717205,153.20977734828747,27744600
2018-10-25,149.9028778076172,151.15414706069078,145.9802814389943,146.7052132876706,22105700
2018-10-26,144.361572265625,147.96639602442247,142.8024711400641,144.80846276523178,31303300
2018-10-29,141.1043243408203,147.7975747150743,138.06555384945398,147.46986209207247,31336800
2018-10-30,145.2056884765625,145.6227731624568,138.7706437967156,138.9692533871976,50528300
2018-10-31,150.73704528808594,155.31506690688096,147.92668997497816,153.92478459110535,60101300
2018-11-01,150.69732666015625,151.69038976829566,148.31398126179784,150.46892638810752,25640800
2018-11-02,149.30703735351562,153.06081451364523,147.9266803041869,150.7469757620623,24708700
2018-11-05,147.64862060546875,149.1481556470227,146.41723200788547,149.05878360099314,15971200
2018-11-06,148.89987182617188,149.92272552579317,146.97332714053513,148.27423727386287,16667100
2018-11-07,150.47885131835938,151.94858047318192,148.79064706786775,150.51858232826675,21877400
2018-11-08,146.84423828125,149.8929493242543,145.72208726289136,149.4460739521334,24145800
2018-11-09,143.95443725585938,146.73500188328592,143.0706116807972,145.73201358217426,17326900
2018-11-12,140.56809997558594,144.03388086998876,139.51545540068048,143.47776789856263,18542100
2018-11-13,141.17384338378906,143.87497602618785,140.63758086421353,141.01494966295635,15141700
2018-11-14,143.21958923339844,144.5701559170975,140.5681120612059,142.70319207855792,22068400
2018-11-15,142.8521270751953,143.8352498055647,139.85307239467778,141.3426669829366,30320300
2018-11-16,138.5620880126953,140.7865547295887,136.81430247631184,140.0914136158532,37250600
2018-11-19,130.63746643066406,136.79445521368626,130.29982858081726,136.65542697239982,44362700
2018-11-20,131.5113525390625,133.22936278826987,125.97006563121647,126.14881731059673,41939500
2018-11-21,133.884765625,136.23832016853282,133.19954970651847,133.4676658157978,25469700
2018-11-23,130.81619262695312,133.5669815454711,130.34945177660364,132.7228718834502,11886100
2018-11-26,135.43397521972656,136.04966960549575,131.85894134409833,132.077416478328,24263600
2018-11-27,134.0635223388672,135.66235458176686,132.78247757047865,134.80831968519422,20750300
2018-11-28,135.81134033203125,135.84113102074343,130.93541072648912,135.33467415969187,29847500
2018-11-29,137.71798706054688,139.01891248426867,134.71894732970262,134.97713828744196,24238700
2018-11-30,139.63462829589844,139.99213168253192,136.4071726384645,137.30092352857665,25732600
2018-12-03,140.11126708984375,142.68329684446113,139.78355445329146,142.0080212197644,24819200
2018-12-04,136.9731903076172,142.39532166709137,136.2085426072989,139.75377010342598,30307400
2018-12-06,138.6614227294922,138.7309292755988,132.74275925085274,132.8917278261251,28218100
